Product ID,Store ID,Price,Competitor Prices,Discounts,Sales Volume,Customer Reviews,Return Rate (%),Storage Cost,Elasticity Index
2749,55,67.83,88.92,7.67,132,2,19.3,6.52,1.87
4247,67,93.81,10.12,17.82,47,1,9.6,7.34,0.52
4840,6,83.05,62.65,26.43,278,1,15.38,9.15,1.27
3193,92,79.04,13.06,20.8,299,1,4.95,3.35,1.1
2954,13,24.31,41.08,26.72,158,3,12.83,7.37,0.81
9858,77,44.26,74.48,11.52,466,1,11.22,6.84,1.78
8436,31,82.13,30.81,2.15,333,2,6.47,7.24,2.37
6780,50,31.46,47.68,24.25,217,4,2.19,8.17,0.95
1828,77,93.58,72.84,9.08,25,4,14.37,1.49,0.86
1202,96,34.24,72.77,10.1,264,1,16.57,5.02,1.49
4356,97,33.91,22.18,19.5,203,2,3.81,6.69,1.38
3709,22,26.04,92.93,8.15,193,4,6.87,2.38,1.69
6565,29,87.1,6.75,47.54,443,2,1.33,7.02,2.27
3712,50,36.33,77.42,20.12,65,4,12.28,5.18,2.24
9448,77,97.71,16.7,10.14,146,1,18.08,9.79,2.4
9141,99,69.51,59.34,34.78,456,3,19.24,9.11,1.69
1813,83,8.23,44.73,3.76,408,2,5.02,2.53,0.75
7426,82,53.85,75.35,12.28,253,4,17.44,6.34,2.49
8274,40,16.58,11.94,33.17,449,1,2.48,9.22,1.0
9964,23,58.53,31.78,44.8,32,2,4.68,1.19,2.49
1449,58,94.76,75.07,3.75,193,4,0.0,7.21,1.66
3008,77,30.82,73.8,38.37,171,2,11.3,4.17,0.86
6077,90,8.22,84.27,15.07,85,2,3.83,6.78,1.88
3949,23,22.11,65.2,0.96,447,4,14.98,7.76,2.01
6862,93,70.84,29.62,49.09,428,4,12.63,5.86,1.97
9720,88,55.8,31.27,3.86,463,3,0.5,3.04,2.49
7852,96,51.39,58.3,25.92,388,2,4.0,1.19,0.89
4581,59,45.95,74.41,35.12,64,1,0.65,4.65,1.45
5723,99,94.41,96.07,20.23,288,2,6.69,7.29,2.42
6127,56,87.88,50.39,42.8,493,2,18.34,8.89,1.11
4655,92,5.27,27.31,18.61,225,1,15.22,8.93,0.75
9670,21,92.16,7.09,6.5,234,2,16.36,6.96,2.36
7791,21,14.25,52.15,43.17,88,2,12.28,2.84,2.16
7840,53,30.39,73.94,45.65,77,4,14.06,8.89,1.16
3865,64,53.04,33.67,0.35,318,2,15.66,7.14,0.64
3315,20,93.68,6.27,23.59,243,1,16.39,4.37,1.07
9770,63,49.39,71.58,21.76,298,1,8.88,9.06,1.91
7768,84,49.98,28.51,25.51,235,1,1.7,1.86,0.68
7703,51,58.78,58.92,15.36,356,4,5.48,7.7,1.17
8560,21,38.09,84.38,6.48,438,2,0.73,6.11,1.19
7056,19,23.88,17.11,16.18,189,2,3.51,9.93,0.57
8072,37,19.01,54.5,19.51,345,4,14.87,1.66,1.65
3254,15,52.64,15.78,48.26,137,3,17.48,5.21,1.38
2672,42,91.39,39.76,26.98,422,1,18.56,9.89,0.61
6397,44,74.38,55.56,20.33,190,3,8.15,6.59,1.36
5862,47,59.25,85.1,16.53,459,1,10.87,7.54,2.2
7645,79,39.71,24.66,29.95,283,3,17.18,4.65,0.64
6727,35,7.5,45.94,21.82,35,1,13.0,2.22,1.22
7976,71,60.05,8.53,0.47,264,2,17.88,5.01,0.96
5602,78,10.42,35.03,27.32,309,2,4.08,9.83,1.22
5864,52,96.49,12.1,48.08,41,1,4.0,5.89,0.92
8756,23,95.89,14.23,0.98,397,3,12.79,4.53,1.18
2512,14,78.13,32.6,19.5,34,1,9.43,7.08,0.63
9716,19,72.1,97.16,17.43,274,2,6.57,8.78,0.82
8842,73,86.33,69.69,36.07,19,3,7.31,1.14,0.8
7245,24,59.44,69.28,13.82,369,4,7.82,1.96,0.86
7677,4,86.16,15.19,14.68,203,4,17.16,1.51,0.66
2498,63,78.05,91.46,9.24,32,4,16.57,1.05,1.55
1098,65,5.72,72.07,18.65,323,4,19.82,1.85,1.13
6687,25,97.01,6.75,1.1,406,4,9.95,1.44,1.55
1840,75,13.07,23.9,46.13,332,1,19.01,4.7,0.54
2522,21,62.65,14.86,3.98,34,3,1.07,4.97,1.95
4394,34,40.95,74.87,19.9,135,4,7.6,9.01,1.91
9122,25,57.38,92.05,23.7,119,3,6.13,3.76,0.91
6008,6,11.97,95.64,0.98,76,4,12.47,4.73,1.19
7954,24,84.52,17.98,25.23,356,4,0.72,5.82,1.14
4663,23,90.25,14.81,47.07,450,2,0.48,3.87,1.05
3453,46,76.59,65.41,5.27,185,3,5.14,6.24,0.63
4515,76,78.96,9.38,29.27,171,3,9.89,1.54,2.32
1288,99,20.19,26.9,12.48,313,2,16.41,3.31,2.06
3004,82,59.81,31.54,24.18,25,4,0.68,1.43,0.99
2380,96,20.22,6.25,30.9,177,4,11.23,3.27,0.83
9305,64,91.05,61.29,28.47,262,1,5.65,8.85,2.14
8726,57,25.97,79.96,1.68,191,2,8.21,5.76,0.53
9583,46,36.86,37.7,3.62,484,1,13.25,3.85,1.66
3664,59,77.2,63.67,33.73,39,2,0.27,1.14,2.18
8696,85,5.18,35.53,29.77,278,2,17.86,2.38,1.98
1634,84,36.63,90.44,35.9,357,4,16.21,1.72,0.88
3288,27,17.8,74.92,16.46,359,3,14.05,8.74,1.13
9548,40,80.18,20.27,37.86,490,4,14.52,1.2,1.1
2211,71,42.74,59.76,3.98,22,1,8.03,9.77,1.38
1784,53,30.48,16.89,18.24,127,4,12.26,5.8,1.61
3105,22,70.72,61.59,46.69,340,3,14.38,7.0,1.19
8177,87,21.42,32.12,38.75,152,1,12.1,4.99,2.27
3980,81,42.22,99.3,10.78,166,2,8.19,4.58,0.59
2901,71,54.32,88.13,42.91,470,3,11.79,5.48,1.25
2595,21,9.49,17.52,43.0,113,1,17.81,6.69,0.87
2715,31,29.81,7.46,47.66,396,2,9.12,7.47,2.15
4020,44,84.83,10.36,11.35,8,2,10.67,6.3,0.7
9436,28,57.07,36.87,20.21,325,2,12.87,1.21,1.22
1317,87,34.02,25.2,8.9,132,3,18.52,1.33,1.05
3760,31,9.28,28.57,26.42,429,3,11.84,7.16,2.22
5729,52,77.1,24.82,14.81,315,1,14.11,2.25,1.85
8885,68,64.11,94.52,27.58,177,4,0.26,1.78,2.04
2233,26,16.75,73.21,48.25,171,3,12.56,8.73,1.86
5615,1,25.73,95.87,34.13,269,3,12.19,4.59,1.06
5459,47,33.79,10.81,35.1,104,1,2.58,1.87,2.42
2268,8,42.2,82.02,34.58,341,2,17.61,9.51,2.46
1415,80,7.4,31.91,14.21,8,1,17.76,3.18,0.98
6457,15,67.09,63.66,30.8,326,3,12.42,2.5,1.99
9046,43,61.07,48.25,48.72,231,3,13.79,5.4,2.21
3748,60,38.62,61.86,23.39,51,4,19.9,9.83,1.5
3005,58,88.14,53.42,41.12,455,2,16.89,6.1,1.39
6913,78,61.51,46.42,42.96,468,4,17.46,6.11,2.11
1285,83,66.05,22.36,19.69,280,2,8.91,7.74,2.35
3409,63,81.3,28.18,43.6,153,2,9.33,8.16,0.95
8292,46,87.13,11.89,17.97,41,1,9.98,2.08,1.76
3286,81,75.42,33.05,46.41,7,3,1.58,9.89,0.75
1440,36,22.08,52.29,46.2,180,1,11.26,9.56,2.18
9932,64,19.55,18.09,22.04,250,2,8.63,1.39,0.75
8077,71,64.18,26.01,41.05,186,2,19.83,3.39,1.08
4002,13,62.18,34.49,13.2,230,1,10.82,3.67,0.55
3315,40,10.12,68.89,25.97,338,1,8.14,9.02,0.71
5742,72,51.33,84.0,22.21,368,1,19.08,6.03,2.47
3331,15,33.57,40.13,18.34,223,3,11.6,3.92,1.32
5123,78,61.4,47.68,41.29,388,4,8.14,3.79,2.07
4328,73,79.68,97.23,47.77,178,1,8.0,9.35,1.4
2147,24,35.53,26.34,24.73,90,1,12.64,7.0,1.54
3541,70,48.8,15.02,2.07,196,4,1.08,6.8,2.07
4977,61,44.41,93.45,7.86,66,1,15.33,8.64,2.22
9087,18,17.25,97.15,36.86,210,2,2.27,7.0,1.4
8839,37,90.36,36.18,38.57,39,2,10.16,1.28,1.67
5355,84,18.25,41.69,2.95,322,1,0.56,8.27,1.58
5669,20,88.47,73.48,44.45,115,3,6.49,5.31,1.05
2509,24,69.49,49.83,44.25,122,2,2.62,6.08,2.35
3881,31,9.61,39.04,7.42,310,1,14.1,2.8,0.65
2822,84,9.72,99.31,8.47,271,3,12.51,7.85,2.39
4335,24,19.81,67.05,11.91,113,3,13.6,3.68,0.6
8969,48,54.6,53.96,7.0,102,1,2.22,6.22,1.02
8613,37,90.92,19.15,10.24,351,1,6.34,8.16,1.66
7509,59,79.36,86.06,10.17,472,4,12.85,3.19,1.28
1072,8,96.23,54.93,8.59,386,1,10.11,7.65,1.59
5377,8,59.0,27.24,17.47,396,2,17.79,3.93,1.01
7504,1,82.63,96.07,15.84,255,4,14.17,1.38,1.08
4481,54,73.75,48.59,44.09,148,4,1.66,6.46,0.91
2598,22,29.51,61.63,4.19,216,1,11.13,5.33,2.26
3032,61,16.46,77.6,37.91,376,2,0.66,9.46,0.7
9676,98,29.11,27.15,8.56,131,2,10.13,9.39,1.24
3815,60,94.38,79.21,48.25,58,3,0.59,3.91,1.12
6560,46,93.43,49.1,33.63,100,4,0.48,4.09,1.26
9679,11,26.2,55.91,30.03,18,4,13.87,8.83,1.45
8881,60,51.17,59.76,16.29,26,1,19.71,6.56,2.39
4477,32,27.58,17.35,5.71,96,2,14.88,8.84,2.12
6563,37,13.01,53.67,36.63,471,4,19.97,2.11,1.54
5394,40,21.07,65.77,45.38,299,3,18.89,6.91,1.89
2569,11,17.26,91.9,22.68,420,3,5.8,4.03,1.96
1446,81,36.83,57.01,15.37,318,2,0.36,5.36,1.87
1412,15,65.95,91.35,25.09,468,3,14.32,9.08,1.41
4479,39,49.13,23.51,7.87,437,4,16.72,4.68,1.02
1877,6,22.28,22.84,20.25,352,2,18.7,2.58,1.39
5465,70,85.29,40.69,34.68,435,1,4.03,4.42,1.13
5133,88,27.49,68.69,43.23,73,3,7.72,8.22,1.72
9392,88,97.83,52.12,43.4,348,3,10.69,2.29,0.86
5148,1,85.07,8.06,14.37,304,3,1.54,5.98,1.52
6829,84,90.3,91.93,19.24,40,3,17.29,3.68,2.34
2119,70,18.97,8.2,4.99,269,2,4.19,5.66,2.22
4246,48,83.94,6.29,34.4,35,3,6.2,8.53,0.65
7838,87,68.29,58.32,17.13,47,1,17.07,6.18,1.08
9427,5,80.99,50.27,46.03,71,2,11.81,9.72,1.35
8824,56,29.47,8.41,34.37,480,4,0.91,7.42,1.05
2989,76,64.83,31.26,2.67,217,4,6.31,1.92,1.17
4041,47,9.15,97.04,22.53,29,1,0.1,3.77,2.1
5640,5,39.56,37.86,27.79,441,2,13.18,3.83,2.35
4755,3,39.47,84.5,8.93,22,1,17.58,6.01,0.84
4259,11,82.22,13.17,47.95,386,1,7.32,5.38,0.87
5559,85,44.37,13.43,2.62,484,4,9.75,5.17,1.02
9802,30,71.15,22.44,10.04,489,1,15.44,3.48,1.18
2684,59,54.39,72.94,3.95,357,2,12.86,8.21,2.25
6607,88,60.0,33.66,39.74,225,1,11.83,7.15,1.86
1631,26,82.19,31.68,36.14,60,1,12.17,4.45,1.17
6539,92,43.65,40.33,17.75,260,1,6.6,3.06,1.79
7414,8,80.44,98.63,29.7,406,4,6.32,5.71,1.55
4081,97,12.86,56.42,37.98,488,1,1.26,8.16,0.63
7014,78,82.22,31.6,31.87,271,4,7.88,5.73,1.19
4934,28,16.77,90.9,2.43,214,1,13.02,1.03,0.9
9770,91,55.38,80.05,41.41,142,2,5.8,9.87,1.13
4883,66,60.03,92.29,17.38,8,2,12.28,4.63,0.78
5787,3,84.35,84.23,27.46,477,1,14.24,3.87,0.9
6828,64,20.67,89.33,25.55,240,1,15.3,2.18,2.39
6651,15,31.98,40.52,8.18,352,3,17.92,8.44,0.97
4457,84,36.7,93.51,32.87,338,1,7.01,4.12,1.92
8794,49,27.63,86.04,33.28,253,4,4.49,2.91,1.44
2682,65,74.9,87.78,3.08,361,2,10.85,6.42,2.25
4827,87,60.86,27.34,7.57,271,2,13.17,1.97,1.37
2510,93,21.19,56.96,45.48,83,2,16.73,9.98,0.91
9732,32,22.95,46.34,42.73,55,2,15.17,7.01,1.7
9228,30,46.12,54.56,0.43,431,4,7.26,9.97,1.77
1531,90,71.67,10.64,3.48,276,1,17.12,6.44,1.08
9820,75,91.84,72.19,37.54,331,1,15.36,2.94,1.46
1992,72,93.26,10.87,28.39,407,4,1.63,4.08,1.72
7626,32,94.2,77.09,9.72,298,1,16.43,9.55,1.64
2773,49,23.68,5.26,46.19,359,4,14.19,4.03,0.91
3890,90,19.79,36.26,49.51,346,4,13.79,5.93,0.64
2663,26,23.11,52.64,26.89,425,2,15.24,9.5,2.12
1723,16,43.75,9.29,28.76,141,1,4.56,7.21,2.2
9853,7,11.71,91.34,34.34,245,3,14.97,5.95,2.34
8247,95,28.18,21.78,0.67,386,2,8.16,4.58,0.62
4137,82,50.1,38.7,27.98,468,2,18.29,9.97,1.47
8487,61,6.95,58.22,14.35,384,1,17.19,1.03,1.42
7369,72,38.28,12.88,1.13,200,3,4.36,3.79,0.51
6824,82,48.47,23.14,18.8,312,3,6.27,8.26,0.53
9781,30,24.41,84.83,32.04,25,4,6.39,5.07,1.59
2715,64,19.86,50.94,12.91,369,3,13.58,7.36,1.49
8319,62,51.96,81.7,23.12,468,4,6.2,4.75,2.3
8662,6,17.14,40.48,33.24,214,4,6.54,1.55,0.85
5283,70,17.21,75.35,30.27,282,4,1.11,8.01,0.91
6292,28,80.84,29.47,3.48,311,1,1.34,1.62,2.15
3025,77,76.83,18.57,22.61,437,4,14.04,3.26,1.66
7057,8,45.29,18.43,43.59,167,4,14.25,6.66,2.01
1906,33,55.13,71.85,47.61,67,2,12.72,9.59,2.36
4931,87,66.67,61.35,24.73,461,4,15.65,7.04,0.94
7403,18,85.91,83.14,7.7,240,3,9.31,1.49,1.26
2113,21,98.81,66.13,29.34,262,1,17.12,3.6,2.35
9266,35,70.03,91.44,12.94,382,3,18.12,8.98,1.79
2522,1,44.85,34.31,22.85,444,2,0.05,1.27,0.8
3910,3,94.86,37.8,35.48,189,1,14.01,6.01,0.57
3241,84,88.01,67.45,17.4,24,4,9.41,1.37,1.53
8904,39,58.37,67.0,8.58,268,1,3.92,7.0,0.69
5804,33,95.04,91.02,45.61,350,1,9.9,8.99,2.09
2460,74,34.53,6.03,8.68,11,4,11.17,6.41,2.39
6024,12,30.32,22.14,9.2,116,4,19.17,8.75,1.51
5179,67,66.32,74.25,37.33,490,1,8.82,4.88,1.91
7896,82,64.59,9.08,30.75,382,2,12.72,8.71,0.83
9365,87,77.22,57.0,39.48,287,1,10.44,1.85,1.24
1862,93,71.54,30.34,0.4,5,3,16.7,9.63,2.23
8958,82,28.78,32.02,13.85,304,3,18.88,9.65,2.31
2228,71,9.05,94.8,1.69,416,4,0.33,7.69,0.56
6054,61,45.8,50.48,24.32,3,2,4.02,7.69,2.17
8778,29,57.1,87.46,41.64,269,1,13.61,8.82,2.42
4926,89,11.8,79.58,47.45,18,4,8.47,2.56,2.17
7572,2,93.86,64.48,6.26,327,1,14.83,1.68,2.08
5151,21,98.53,52.81,17.23,250,1,7.9,2.2,1.66
8048,80,61.43,32.51,22.55,327,4,3.23,9.94,2.49
7018,22,5.25,25.98,29.99,198,2,18.26,3.28,1.66
1047,39,81.1,14.62,9.48,259,2,6.46,6.61,1.15
3788,2,80.82,96.33,9.14,392,4,15.99,8.08,0.61
1646,40,42.65,72.9,6.38,32,4,13.21,8.66,1.86
5502,74,23.74,22.98,4.43,140,4,7.72,1.56,1.8
4730,1,60.8,70.3,8.07,30,3,4.52,7.88,1.12
2433,22,24.81,40.04,31.87,408,3,1.88,7.79,1.69
8317,19,53.34,97.73,48.84,384,2,13.45,1.61,1.22
3187,40,85.09,56.36,35.9,357,3,19.59,1.87,2.22
5803,46,29.81,28.65,40.37,185,4,15.61,4.3,2.19
6544,64,31.85,43.13,3.17,109,1,8.85,5.38,2.43
4898,53,58.82,13.98,43.41,191,2,14.93,7.83,2.32
6053,85,29.29,14.13,42.29,312,2,16.91,3.5,0.92
3211,36,78.34,19.23,17.89,379,3,9.71,1.16,1.44
5747,76,54.35,83.96,23.77,78,1,4.73,9.42,0.51
9350,79,9.48,18.39,40.21,273,1,15.68,9.11,2.26
1916,4,45.99,10.04,14.32,373,1,9.16,3.7,1.81
6442,76,46.95,39.37,2.24,14,1,4.65,3.36,2.34
4671,80,66.9,80.79,38.84,455,4,12.09,1.16,0.86
1705,73,24.04,86.79,44.08,485,4,11.14,4.74,0.68
1780,10,58.25,51.03,18.94,306,4,19.83,3.88,1.88
7960,56,71.79,43.79,15.45,67,2,7.6,5.67,1.45
7049,44,80.09,5.89,0.07,120,2,2.56,8.71,2.2
5847,11,43.56,47.94,4.38,482,2,18.43,5.2,1.42
2496,97,19.38,45.18,26.8,6,1,7.88,6.56,1.02
9353,56,5.76,75.92,48.26,491,1,18.41,7.26,1.65
5357,52,49.22,89.01,43.17,56,2,9.22,7.77,2.48
9086,44,81.62,43.65,14.19,122,4,7.37,8.05,0.99
3239,61,89.07,58.32,4.93,156,3,15.23,2.47,1.94
6092,17,48.97,72.87,45.46,340,4,13.4,1.38,0.59
1647,11,87.27,55.72,8.39,476,3,7.38,6.06,0.74
3516,5,28.72,31.14,32.61,120,2,9.88,6.64,1.22
2183,28,34.63,53.24,14.12,306,4,6.92,6.16,1.7
7313,90,73.0,22.87,20.13,70,1,4.68,5.21,1.02
1201,18,19.14,28.37,31.18,34,4,3.28,6.19,1.78
3912,34,98.46,27.58,45.37,112,1,11.38,8.07,0.79
4789,50,26.38,88.87,24.21,342,1,17.4,9.19,2.2
7255,17,76.33,73.03,11.28,248,3,18.68,1.11,1.76
7757,51,45.28,88.87,22.29,359,3,8.83,6.21,2.12
4917,56,61.79,85.14,21.39,496,4,5.65,9.37,2.33
8316,31,7.25,92.84,34.83,117,2,6.95,3.76,0.67
6628,82,65.12,35.11,36.77,499,1,12.33,8.58,0.52
3934,40,26.44,91.15,25.2,88,2,7.31,4.96,1.1
8305,40,20.3,94.45,29.17,13,3,5.69,6.26,0.51
7305,69,5.65,23.88,44.82,187,1,15.72,7.56,1.79
5975,6,9.02,8.11,17.1,113,2,16.7,7.77,1.19
2522,25,99.82,29.98,44.24,316,3,14.04,3.02,1.7
6207,39,78.41,81.1,8.77,264,1,11.44,3.35,1.74
5993,45,93.37,90.07,31.38,469,1,1.19,4.01,2.13
6792,6,48.38,52.77,38.29,46,3,13.07,1.1,1.87
3192,34,37.02,25.7,47.88,193,1,8.96,7.13,1.84
5899,15,28.8,35.34,16.16,185,2,14.32,7.57,0.9
3802,28,43.64,41.56,42.69,262,3,10.79,8.22,1.81
8259,50,80.9,75.94,22.46,415,2,4.85,3.17,2.14
8550,28,43.74,31.31,38.61,392,4,8.78,4.76,0.87
2319,51,52.92,38.39,32.25,114,4,0.58,3.65,1.46
6113,93,87.53,22.36,16.11,496,3,14.18,9.54,1.63
2439,93,35.35,38.58,7.01,466,1,8.86,9.5,0.81
5376,24,87.14,35.24,33.51,375,2,7.68,7.41,2.07
7113,97,16.78,70.1,48.01,313,3,1.07,9.01,0.85
6988,13,5.88,85.33,28.79,480,2,8.51,6.0,1.85
8805,63,33.32,91.86,28.14,162,2,16.2,9.54,1.17
4298,65,11.36,34.2,20.2,143,1,3.17,1.64,1.05
4079,40,13.51,72.21,20.21,207,2,18.7,1.04,1.22
9455,26,33.16,82.74,24.35,376,3,15.85,9.52,2.08
1161,52,91.89,92.56,9.44,466,2,7.49,2.05,0.67
3066,22,90.46,28.6,23.99,403,2,0.08,7.58,1.1
4619,2,70.63,72.25,41.19,147,3,16.77,8.28,2.3
9772,20,89.87,14.62,44.16,240,2,10.16,2.66,1.81
8736,1,95.12,97.28,37.36,54,2,17.37,4.51,0.94
3399,29,55.39,48.04,11.07,493,3,17.14,5.36,1.03
8721,12,34.97,7.09,47.41,365,1,12.76,3.27,1.16
5172,45,40.55,38.72,17.39,482,3,14.26,6.03,1.19
2976,94,55.47,29.87,11.83,135,2,18.48,6.65,1.36
4657,49,74.32,55.62,45.08,491,3,12.55,7.37,1.33
2707,88,70.36,29.15,34.18,313,1,0.51,6.24,1.91
8779,32,84.3,61.13,25.68,254,3,12.14,6.15,2.27
4893,76,39.46,19.63,34.56,398,3,12.8,6.91,1.33
5379,61,71.59,33.09,19.32,132,3,1.5,2.13,1.2
4325,24,37.02,5.39,3.33,242,1,8.92,5.09,1.41
1067,57,35.02,60.16,49.08,494,1,16.14,7.04,2.37
5980,41,54.89,71.01,47.52,183,2,12.05,3.7,0.96
5936,88,27.87,70.53,21.79,121,3,16.35,9.35,1.98
3748,19,83.45,82.49,43.98,286,3,16.25,3.35,1.97
7366,4,30.68,45.46,12.21,29,4,11.34,4.83,2.15
6114,8,70.41,61.07,41.97,132,1,3.43,4.85,0.78
1084,23,92.87,44.57,13.9,19,2,18.89,2.55,2.32
1887,59,75.67,57.32,40.01,146,4,2.39,9.6,2.07
6939,95,86.01,60.67,38.42,47,2,11.74,5.56,1.58
7735,31,70.54,68.34,1.04,376,2,2.04,8.21,1.89
7783,91,63.09,83.03,5.5,395,3,11.74,7.16,1.16
6515,59,58.94,59.51,17.9,359,3,1.85,6.09,0.89
4970,68,32.5,89.91,8.93,193,1,6.75,6.12,2.36
6217,1,17.04,28.52,35.04,173,2,18.77,8.06,2.24
4717,28,21.06,93.4,33.5,95,4,5.04,7.69,2.38
5336,70,88.08,18.08,23.57,452,2,8.46,3.22,0.98
5113,14,98.13,61.26,39.78,116,2,1.42,8.75,0.58
7538,73,97.74,43.65,26.39,307,3,11.89,6.16,2.43
5932,8,47.63,59.79,18.23,332,1,2.85,6.17,1.55
6985,44,71.11,78.16,20.0,413,1,9.26,5.71,2.21
1885,20,62.93,95.23,43.7,224,2,3.63,5.17,2.15
1114,18,78.19,78.11,35.98,372,1,1.13,5.71,1.92
3138,12,78.83,35.22,7.46,142,4,14.78,7.46,2.3
2423,85,96.97,76.25,33.12,278,4,12.06,1.73,2.09
5565,3,69.91,93.74,47.49,475,3,6.07,4.06,1.74
9779,67,63.63,21.44,18.97,282,4,12.72,3.45,1.79
5822,59,5.19,42.4,13.87,271,4,4.05,3.18,1.24
4544,33,10.16,69.63,45.18,68,2,3.66,5.78,1.87
5324,95,12.0,93.84,35.98,218,4,16.88,6.25,1.87
1847,5,68.38,49.21,3.43,52,2,18.5,3.69,2.13
6385,40,13.72,12.52,33.23,100,2,7.12,8.95,2.18
6337,41,76.42,50.68,21.83,156,3,15.25,5.21,0.84
5571,78,87.62,56.41,29.91,45,1,15.48,9.01,1.92
4000,34,48.66,64.15,40.77,398,1,10.76,2.76,1.07
8554,18,39.9,32.45,12.41,79,3,10.39,2.21,1.85
3991,77,50.94,70.01,36.35,422,3,2.08,1.77,1.44
6790,80,50.59,96.38,44.37,299,3,16.23,5.19,1.02
8694,10,6.3,61.62,18.85,21,4,7.6,1.15,1.19
3240,85,13.69,24.97,32.34,422,2,15.86,9.07,2.19
5040,42,39.02,73.09,41.19,182,4,17.0,6.56,0.84
8901,64,91.49,49.3,16.55,393,4,6.11,8.87,0.61
6473,1,12.94,93.11,36.87,411,3,14.68,2.24,0.84
6581,90,24.02,20.92,35.6,179,2,4.12,2.16,1.37
9797,53,14.96,65.58,43.37,278,4,12.36,1.14,1.11
9818,98,67.68,75.73,11.66,419,4,2.38,5.57,1.84
7292,27,90.13,93.51,36.46,85,1,15.04,8.4,1.75
9143,79,5.04,49.67,42.89,334,3,17.38,1.24,1.22
7059,59,82.08,79.89,43.23,213,4,16.07,2.27,0.82
1514,99,59.37,37.84,44.45,177,2,10.57,5.74,0.98
2108,53,47.19,84.64,28.74,85,3,0.02,3.03,1.6
8299,83,36.75,7.91,17.07,431,2,15.41,4.62,2.04
7691,71,53.17,69.75,10.93,56,1,9.53,6.88,2.16
8381,99,62.74,18.45,17.92,286,1,11.02,4.57,1.51
5122,19,53.51,99.63,24.09,263,1,2.2,2.31,1.01
2298,38,29.67,99.89,22.18,431,2,13.73,9.73,1.04
4990,76,12.11,9.46,13.22,440,3,15.63,5.38,2.39
2726,11,71.88,74.48,4.93,100,3,8.17,5.0,1.54
3908,8,54.44,36.3,32.18,391,3,18.78,2.36,1.71
4513,90,16.28,15.14,49.58,218,1,15.79,2.56,1.91
7908,68,88.47,13.25,37.86,13,1,8.17,7.06,2.06
4203,28,44.51,11.29,35.23,245,4,2.19,3.91,2.25
5502,89,60.34,90.57,33.58,172,1,10.48,4.76,2.18
6476,58,26.02,30.22,42.36,90,2,3.81,5.95,1.42
2659,15,54.43,57.66,29.0,326,2,8.21,3.56,1.45
9243,23,35.21,87.28,20.47,416,4,11.02,3.08,2.05
8666,3,18.61,85.64,3.14,152,2,8.58,8.85,1.01
3055,61,19.51,46.52,47.31,85,4,4.06,9.53,0.63
8407,48,99.88,90.46,35.91,494,3,16.03,1.69,1.34
3962,99,17.87,23.34,9.04,245,4,14.63,8.39,0.58
7669,61,51.77,68.21,31.04,409,3,12.35,2.41,1.19
3101,60,26.22,48.53,36.33,145,2,15.27,6.52,0.64
6625,57,47.87,66.13,28.19,37,3,19.5,3.21,1.61
2951,61,35.99,86.12,40.71,9,2,8.75,6.63,1.77
8378,38,38.95,77.3,45.17,491,1,15.17,9.38,1.53
5405,49,67.73,60.74,40.63,50,3,14.11,9.23,0.53
5435,37,11.76,59.75,3.13,160,4,9.65,9.88,1.99
9950,67,43.35,30.92,25.11,400,1,1.34,9.76,1.27
6333,49,61.98,97.62,8.03,202,2,2.67,5.92,1.65
6362,97,10.86,96.36,28.06,476,3,15.53,8.53,1.83
4309,39,9.35,81.31,6.58,111,2,3.17,3.89,1.41
9448,52,75.06,39.38,42.2,14,1,8.34,1.77,1.73
5673,96,83.51,26.35,12.71,151,2,11.29,8.68,0.83
6801,19,57.82,17.32,20.95,312,3,14.93,2.23,1.72
6190,83,67.52,34.98,10.52,196,3,17.85,6.16,1.47
7470,44,52.97,52.05,41.15,494,2,7.27,5.81,0.81
6061,35,36.14,18.61,13.04,277,3,15.23,1.86,0.97
8837,5,62.4,65.52,26.67,346,4,4.89,4.6,0.52
5681,94,69.32,14.8,43.67,398,4,14.88,3.05,2.1
3968,59,62.47,91.1,20.72,47,3,14.29,2.89,2.05
3461,75,54.62,52.31,44.1,78,1,15.4,9.49,1.38
3047,40,81.64,76.74,49.4,118,3,9.63,2.96,1.63
7688,54,43.9,46.39,41.78,358,3,8.11,9.23,2.15
9395,77,94.69,97.6,38.98,266,1,8.28,1.58,1.64
5223,57,32.06,55.97,22.86,220,3,9.77,4.43,1.98
8486,52,18.77,67.67,12.64,69,4,12.37,7.13,0.69
3371,30,73.59,82.97,48.92,287,2,0.09,7.65,1.27
7947,11,66.45,68.13,4.88,440,2,15.7,9.59,0.7
9285,54,96.17,28.75,21.13,213,4,12.59,5.14,1.21
8903,54,66.79,57.06,37.67,372,2,11.83,1.44,2.38
6291,98,63.79,65.78,33.02,95,1,15.09,6.46,0.77
3386,1,69.18,85.97,5.8,361,1,3.0,9.89,2.32
1658,72,9.25,60.5,22.97,421,4,0.38,7.0,1.49
1490,45,5.42,28.74,44.26,444,3,7.79,5.99,0.62
4115,9,91.1,54.01,14.39,391,2,8.7,8.65,1.08
1938,90,42.57,82.8,27.49,298,1,11.02,6.06,0.89
5338,67,49.39,28.05,25.09,173,2,18.74,2.43,0.59
8551,52,52.93,32.99,41.63,127,4,6.0,8.25,1.17
9672,32,68.95,25.81,24.2,42,4,4.25,5.55,0.84
1868,23,12.62,27.0,25.04,255,1,17.37,3.89,2.1
