Product ID,Date,Store ID,Sales Quantity,Price,Promotions,Seasonality Factors,External Factors,Demand Trend,Customer Segments
5477,2024-02-20,78,101,70.0,No,Festival,None,Increasing,Premium
7382,2024-05-03,35,2,55.1,No,Holiday,Competitor Pricing,Decreasing,Premium
8092,2024-10-28,67,486,66.62,No,None,None,Stable,Regular
4348,2024-05-10,36,253,67.54,Yes,Festival,Economic Indicator,Stable,Budget
1590,2024-11-27,43,208,25.81,No,Holiday,Competitor Pricing,Increasing,Regular
2338,2024-12-17,26,117,56.73,No,Holiday,None,Decreasing,Premium
8454,2024-01-27,22,73,7.69,No,Festival,Weather,Decreasing,Premium
1170,2024-07-20,54,415,75.59,Yes,Holiday,Weather,Stable,Budget
5012,2024-08-21,80,78,70.02,Yes,Festival,None,Decreasing,Premium
2703,2024-05-05,28,217,84.18,No,Holiday,Economic Indicator,Increasing,Premium
1648,2024-10-29,45,36,57.84,No,Holiday,Weather,Stable,Regular
8294,2024-09-01,58,57,40.2,Yes,Festival,Competitor Pricing,Decreasing,Regular
7885,2024-10-10,94,352,50.92,No,Holiday,None,Stable,Budget
2060,2024-03-03,40,32,62.82,Yes,Festival,Weather,Decreasing,Budget
3514,2024-11-23,96,33,35.87,Yes,Holiday,None,Increasing,Regular
7839,2024-11-05,93,272,44.82,Yes,None,Weather,Increasing,Budget
3439,2024-10-13,25,488,48.66,Yes,Festival,Weather,Decreasing,Budget
8667,2024-08-15,20,252,39.05,No,Holiday,None,Increasing,Budget
2315,2024-11-22,59,137,32.48,No,Holiday,None,Increasing,Regular
8112,2024-11-21,8,77,93.45,Yes,Festival,Economic Indicator,Decreasing,Regular
6184,2024-07-15,62,236,25.58,Yes,None,Economic Indicator,Stable,Premium
9929,2024-05-08,40,415,61.06,Yes,Festival,None,Stable,Regular
9745,2024-05-29,60,6,25.54,No,None,Weather,Increasing,Premium
6926,2024-08-03,74,262,53.24,No,Holiday,Competitor Pricing,Stable,Budget
8157,2024-08-27,95,355,71.78,Yes,Holiday,None,Decreasing,Budget
6630,2024-08-26,47,247,40.11,Yes,Holiday,Competitor Pricing,Stable,Budget
5435,2024-09-08,40,278,41.1,Yes,None,Economic Indicator,Decreasing,Budget
5599,2024-09-14,81,334,15.83,Yes,Holiday,Competitor Pricing,Increasing,Regular
8218,2024-01-09,96,456,35.17,No,Festival,Competitor Pricing,Increasing,Budget
7556,2024-07-03,71,383,43.51,Yes,Holiday,Weather,Stable,Premium
3632,2024-02-01,67,63,16.01,No,Holiday,Economic Indicator,Decreasing,Premium
2147,2024-10-07,84,170,70.43,Yes,Festival,None,Increasing,Regular
9663,2024-12-10,15,305,91.24,Yes,Festival,Economic Indicator,Stable,Regular
5339,2024-11-30,62,161,65.72,Yes,Festival,None,Decreasing,Regular
4823,2024-05-29,45,424,32.39,Yes,None,Weather,Stable,Budget
9677,2024-02-03,90,220,75.91,Yes,None,None,Decreasing,Regular
2784,2024-10-11,75,50,17.28,No,None,Weather,Decreasing,Premium
7805,2024-03-20,53,79,21.05,No,Festival,Competitor Pricing,Decreasing,Premium
1400,2024-12-12,23,220,63.81,No,Holiday,Weather,Increasing,Regular
4403,2024-12-24,68,478,30.93,Yes,Holiday,Competitor Pricing,Stable,Regular
8174,2024-03-22,73,279,52.69,No,Festival,None,Decreasing,Premium
8161,2024-07-12,12,257,28.96,No,None,Economic Indicator,Stable,Budget
3056,2024-07-30,13,391,8.61,No,None,Economic Indicator,Decreasing,Premium
6103,2024-09-25,3,117,75.08,Yes,Holiday,Weather,Increasing,Budget
8211,2024-12-07,82,12,38.48,Yes,None,Economic Indicator,Decreasing,Budget
7014,2024-09-14,19,392,56.26,Yes,Holiday,Economic Indicator,Decreasing,Premium
6128,2024-11-04,75,233,36.74,No,None,Weather,Increasing,Regular
1132,2024-08-08,34,259,60.57,Yes,Festival,Competitor Pricing,Stable,Premium
6939,2024-06-19,86,437,46.18,No,Holiday,Competitor Pricing,Stable,Budget
6740,2024-03-21,12,210,73.51,Yes,Festival,Competitor Pricing,Stable,Budget
4687,2024-12-10,28,54,5.51,Yes,Festival,Weather,Increasing,Premium
8515,2024-10-02,22,207,5.21,Yes,Festival,None,Increasing,Regular
2029,2024-10-27,52,97,71.18,Yes,Festival,Weather,Stable,Budget
1251,2024-08-16,27,76,51.15,Yes,None,Competitor Pricing,Decreasing,Premium
6656,2024-06-14,29,173,18.4,Yes,Festival,Economic Indicator,Stable,Regular
3214,2024-07-22,9,184,44.24,Yes,Festival,Competitor Pricing,Increasing,Premium
8845,2024-10-31,28,50,70.34,Yes,Festival,Weather,Decreasing,Regular
5442,2024-09-30,10,279,24.79,Yes,None,Economic Indicator,Stable,Regular
5334,2024-06-21,49,461,7.31,No,None,Competitor Pricing,Increasing,Budget
7018,2024-04-21,2,355,47.17,No,None,Weather,Increasing,Budget
5483,2024-12-02,28,15,5.51,Yes,Festival,Weather,Decreasing,Premium
8491,2024-07-23,94,76,55.9,No,None,Competitor Pricing,Decreasing,Regular
1853,2024-04-15,39,225,62.32,No,Festival,Competitor Pricing,Decreasing,Regular
3759,2024-06-30,9,138,91.79,Yes,None,None,Stable,Regular
1112,2024-10-25,50,307,96.54,No,Festival,Competitor Pricing,Stable,Premium
1933,2024-04-27,6,185,82.42,No,Festival,Weather,Stable,Budget
4403,2024-05-25,15,399,8.14,No,None,Weather,Increasing,Regular
8537,2024-04-22,42,477,24.86,No,None,Competitor Pricing,Decreasing,Budget
5768,2024-11-26,23,232,51.15,No,Festival,Weather,Decreasing,Regular
6049,2024-06-10,53,338,98.48,No,Holiday,None,Increasing,Regular
6151,2024-02-10,58,290,52.27,No,Festival,None,Decreasing,Premium
7072,2024-08-02,67,457,31.06,Yes,None,Economic Indicator,Increasing,Premium
5687,2024-03-01,77,391,67.74,No,None,Weather,Stable,Budget
6838,2024-04-12,22,390,92.89,Yes,None,None,Stable,Regular
5245,2024-11-09,19,218,34.51,Yes,Festival,Economic Indicator,Decreasing,Premium
2848,2024-12-21,31,480,50.67,Yes,Holiday,Economic Indicator,Increasing,Premium
4412,2024-05-12,87,195,16.98,No,None,Economic Indicator,Stable,Regular
8059,2024-04-22,30,197,43.05,No,Festival,Weather,Stable,Budget
2538,2024-12-14,19,212,64.38,Yes,None,Economic Indicator,Stable,Premium
2339,2024-01-01,91,293,7.18,No,Holiday,Economic Indicator,Decreasing,Budget
2157,2024-06-28,57,6,32.1,No,Holiday,Economic Indicator,Stable,Premium
8348,2024-08-28,88,436,10.11,Yes,None,Economic Indicator,Increasing,Regular
2989,2024-05-30,52,80,85.42,Yes,Festival,Economic Indicator,Stable,Budget
1250,2024-10-22,11,417,80.5,No,Festival,Economic Indicator,Stable,Premium
6176,2024-06-01,45,385,52.93,No,Festival,Competitor Pricing,Increasing,Regular
5494,2024-07-04,81,236,31.2,Yes,Festival,Weather,Increasing,Premium
9790,2024-06-21,66,42,84.08,No,None,Competitor Pricing,Increasing,Regular
9449,2024-07-01,38,383,63.56,Yes,Festival,Competitor Pricing,Decreasing,Premium
3917,2024-12-06,14,376,40.73,Yes,Festival,None,Increasing,Premium
3604,2024-03-03,78,219,77.93,No,None,Competitor Pricing,Increasing,Premium
5494,2024-08-26,91,293,67.55,Yes,None,Weather,Stable,Premium
8753,2024-04-04,54,191,41.37,No,Holiday,None,Increasing,Regular
6542,2024-08-01,88,481,77.23,No,None,Weather,Increasing,Regular
9425,2024-09-12,31,328,20.45,Yes,Holiday,Weather,Decreasing,Premium
2335,2024-03-10,57,223,7.41,Yes,None,None,Decreasing,Budget
2444,2024-01-16,85,236,22.44,Yes,Festival,Competitor Pricing,Decreasing,Regular
5028,2024-03-16,1,392,69.97,Yes,Festival,Weather,Increasing,Premium
2187,2024-06-10,4,89,46.16,No,None,None,Decreasing,Regular
1077,2024-11-15,6,382,96.23,Yes,Festival,None,Decreasing,Budget
8128,2024-09-13,51,28,54.22,Yes,None,None,Decreasing,Regular
5185,2024-02-11,24,371,99.22,No,Festival,Competitor Pricing,Increasing,Premium
9253,2024-01-30,3,57,50.66,Yes,None,Economic Indicator,Increasing,Budget
1854,2024-12-18,86,308,53.18,Yes,Holiday,None,Decreasing,Budget
9787,2024-12-07,8,398,51.28,Yes,Festival,None,Decreasing,Regular
7916,2024-11-02,19,221,15.18,Yes,Festival,Economic Indicator,Stable,Regular
5214,2024-09-14,94,448,28.9,No,Holiday,Weather,Stable,Budget
4368,2024-05-06,62,300,29.14,No,Festival,Economic Indicator,Stable,Budget
6948,2024-11-19,62,148,62.39,Yes,Holiday,Economic Indicator,Decreasing,Budget
8048,2024-11-05,11,211,70.36,Yes,None,None,Increasing,Budget
9376,2024-09-11,28,140,56.38,Yes,None,Economic Indicator,Stable,Budget
1440,2024-05-19,98,23,30.07,Yes,Holiday,Competitor Pricing,Decreasing,Budget
7490,2024-07-03,55,317,83.14,No,Holiday,None,Stable,Budget
8811,2024-07-31,58,43,25.09,No,Holiday,None,Stable,Budget
7191,2024-06-12,80,76,29.02,No,Festival,Weather,Decreasing,Regular
9191,2024-08-18,80,356,82.15,No,Holiday,Economic Indicator,Increasing,Regular
6370,2024-05-07,4,353,62.27,Yes,None,None,Stable,Budget
4169,2024-10-22,37,92,41.48,No,None,Weather,Stable,Premium
6945,2024-06-24,34,111,93.07,Yes,None,Economic Indicator,Decreasing,Regular
3743,2024-01-19,78,495,69.35,Yes,None,None,Decreasing,Budget
9235,2024-07-20,78,466,50.83,No,Festival,Weather,Increasing,Budget
8353,2024-01-13,5,83,72.77,No,None,Economic Indicator,Decreasing,Premium
7823,2024-11-19,40,225,86.18,No,None,Weather,Increasing,Premium
5770,2024-11-22,85,380,98.07,Yes,None,Economic Indicator,Increasing,Budget
6876,2024-08-29,18,451,9.47,Yes,Festival,None,Decreasing,Budget
2670,2024-12-05,91,77,42.75,No,Festival,None,Decreasing,Regular
1518,2024-04-09,87,340,47.4,Yes,None,Economic Indicator,Increasing,Premium
9462,2024-09-06,89,222,33.5,Yes,None,Competitor Pricing,Decreasing,Budget
8887,2024-08-11,91,426,20.24,No,Holiday,Weather,Stable,Budget
7196,2024-05-07,41,421,37.1,No,Holiday,Economic Indicator,Increasing,Regular
4752,2024-10-02,5,233,47.65,No,None,None,Stable,Regular
8187,2024-03-21,50,195,30.63,No,None,Competitor Pricing,Decreasing,Regular
8149,2024-01-27,99,274,36.88,No,None,Competitor Pricing,Decreasing,Premium
6030,2024-07-28,85,366,55.45,No,Holiday,None,Stable,Premium
5670,2024-08-06,68,445,72.79,Yes,None,Economic Indicator,Increasing,Regular
5622,2024-05-27,28,428,49.14,No,Holiday,None,Stable,Budget
4822,2024-05-29,4,247,89.92,Yes,Holiday,Competitor Pricing,Decreasing,Budget
2833,2024-12-22,88,167,52.22,Yes,Festival,None,Stable,Premium
2122,2024-12-16,57,45,42.21,Yes,Festival,Economic Indicator,Stable,Budget
9416,2024-05-11,58,239,53.31,No,Holiday,Economic Indicator,Increasing,Budget
5694,2024-11-03,70,234,15.5,No,Festival,Weather,Increasing,Regular
5166,2024-09-02,5,456,80.47,Yes,Festival,Economic Indicator,Increasing,Regular
5738,2024-02-16,36,122,15.34,No,Festival,Competitor Pricing,Decreasing,Budget
2488,2024-09-19,18,86,71.63,No,Festival,None,Stable,Budget
3758,2024-03-06,66,332,66.1,No,Holiday,Economic Indicator,Increasing,Premium
2143,2024-03-07,64,45,33.65,Yes,Holiday,Economic Indicator,Increasing,Budget
8272,2024-05-28,2,42,95.6,Yes,None,Competitor Pricing,Decreasing,Regular
3204,2024-12-21,43,497,89.24,No,None,None,Decreasing,Budget
3703,2024-05-13,73,139,37.64,No,Holiday,Competitor Pricing,Decreasing,Regular
6446,2024-04-13,90,38,98.53,No,Festival,None,Increasing,Premium
3618,2024-06-17,91,108,44.66,No,Festival,Competitor Pricing,Stable,Premium
8294,2024-07-17,58,48,26.53,Yes,None,None,Decreasing,Regular
8687,2024-12-18,80,45,61.25,No,Festival,Weather,Stable,Premium
8462,2024-08-29,54,410,91.77,No,Holiday,Economic Indicator,Increasing,Regular
7631,2024-01-02,27,438,37.94,No,None,Weather,Increasing,Budget
3732,2024-01-13,62,14,78.23,No,None,None,Decreasing,Premium
8356,2024-09-20,48,167,98.37,Yes,Holiday,Competitor Pricing,Stable,Regular
5441,2024-02-17,61,207,6.12,No,None,Competitor Pricing,Stable,Regular
4834,2024-09-15,45,26,73.1,Yes,None,Competitor Pricing,Decreasing,Premium
2749,2024-07-30,58,457,29.18,Yes,None,Weather,Increasing,Budget
6947,2024-02-20,47,431,72.02,No,Festival,Weather,Stable,Budget
3152,2024-09-29,83,319,69.95,Yes,None,Economic Indicator,Increasing,Budget
4587,2024-06-11,76,430,97.91,Yes,Festival,Weather,Stable,Premium
7208,2024-04-22,60,135,5.42,No,Festival,Weather,Stable,Regular
1687,2024-03-13,75,114,28.96,No,Festival,Economic Indicator,Increasing,Regular
4425,2024-01-24,99,239,60.02,Yes,Festival,Economic Indicator,Decreasing,Budget
9992,2024-07-05,94,345,38.4,No,Holiday,Economic Indicator,Decreasing,Premium
1303,2024-04-05,72,180,72.37,No,Holiday,Competitor Pricing,Increasing,Premium
7769,2024-05-16,65,335,52.0,No,None,Economic Indicator,Decreasing,Premium
5699,2024-03-09,47,335,61.95,No,Festival,Competitor Pricing,Decreasing,Premium
1608,2024-10-08,15,155,29.83,No,Festival,None,Stable,Premium
4199,2024-07-23,20,107,19.27,No,Holiday,Economic Indicator,Increasing,Budget
5226,2024-09-07,21,52,43.9,No,None,None,Decreasing,Budget
2070,2024-01-25,68,218,61.88,Yes,Holiday,Weather,Increasing,Budget
4773,2024-03-17,26,156,81.2,Yes,Holiday,Competitor Pricing,Decreasing,Premium
5779,2024-09-30,61,470,7.47,Yes,Festival,None,Stable,Budget
4787,2024-07-22,46,481,29.11,No,Festival,Weather,Stable,Premium
9766,2024-09-11,45,494,7.65,No,None,None,Increasing,Budget
5192,2024-05-15,16,437,32.45,Yes,None,None,Stable,Budget
5244,2024-11-30,58,353,38.25,No,None,Weather,Decreasing,Budget
6475,2024-12-23,14,41,31.75,No,Festival,Economic Indicator,Increasing,Premium
7765,2024-04-17,68,221,47.55,Yes,Holiday,None,Decreasing,Premium
6630,2024-02-09,27,406,43.87,No,Holiday,Economic Indicator,Decreasing,Regular
4906,2024-03-27,19,280,45.09,Yes,Festival,Weather,Increasing,Regular
4614,2024-11-07,46,64,51.04,No,Festival,Weather,Stable,Regular
8815,2024-03-28,77,192,99.52,Yes,Holiday,None,Increasing,Premium
3004,2024-06-22,66,183,22.2,No,Festival,Economic Indicator,Decreasing,Regular
8338,2024-02-27,80,125,66.02,No,None,Weather,Increasing,Regular
2117,2024-02-09,43,361,50.33,Yes,None,Economic Indicator,Stable,Budget
6567,2024-01-30,82,344,84.87,No,Holiday,Weather,Increasing,Budget
9938,2024-07-20,38,198,62.6,No,Holiday,None,Increasing,Premium
9456,2024-08-24,1,414,50.17,No,None,Weather,Decreasing,Budget
6524,2024-11-30,40,144,54.3,Yes,None,None,Increasing,Budget
4945,2024-05-15,69,133,37.12,No,Festival,Competitor Pricing,Increasing,Premium
9456,2024-09-20,72,304,41.1,Yes,None,Economic Indicator,Decreasing,Budget
3529,2024-05-18,47,442,15.48,No,Festival,None,Stable,Regular
3214,2024-03-14,91,251,80.2,No,None,Weather,Decreasing,Budget
7495,2024-01-15,53,22,83.75,No,Holiday,Competitor Pricing,Increasing,Budget
4665,2024-07-26,21,133,68.78,No,Holiday,Competitor Pricing,Decreasing,Budget
4235,2024-03-21,32,455,6.64,Yes,Festival,Economic Indicator,Decreasing,Regular
8956,2024-08-19,33,324,85.42,No,Festival,Economic Indicator,Increasing,Budget
2153,2024-02-05,29,100,66.34,No,Holiday,None,Stable,Premium
3177,2024-05-13,23,215,40.98,No,Festival,Weather,Stable,Budget
9704,2024-12-04,59,60,18.9,No,Holiday,Weather,Decreasing,Premium
8995,2024-06-29,34,237,88.98,No,Festival,None,Stable,Premium
8038,2024-01-20,71,159,60.23,Yes,None,Competitor Pricing,Decreasing,Regular
7538,2024-01-28,2,156,70.18,No,Festival,Competitor Pricing,Increasing,Regular
7873,2024-05-21,97,408,19.47,No,None,Economic Indicator,Decreasing,Premium
3397,2024-10-13,66,464,37.5,No,Festival,Economic Indicator,Stable,Premium
4720,2024-12-22,7,42,80.29,Yes,None,Competitor Pricing,Increasing,Premium
2974,2024-07-16,34,160,32.21,No,Festival,Economic Indicator,Stable,Premium
9157,2024-12-17,89,166,36.59,Yes,Festival,None,Decreasing,Budget
9088,2024-03-06,84,363,59.0,Yes,Festival,Economic Indicator,Increasing,Regular
7104,2024-01-23,68,354,65.03,No,Holiday,None,Increasing,Regular
5615,2024-05-08,15,95,71.25,No,Festival,Weather,Stable,Premium
7788,2024-10-21,83,102,88.26,Yes,Festival,Competitor Pricing,Stable,Budget
9417,2024-06-19,41,380,98.09,Yes,Festival,Economic Indicator,Increasing,Budget
5851,2024-04-28,96,455,33.23,Yes,Holiday,None,Decreasing,Regular
4542,2024-07-08,42,122,99.87,Yes,None,Weather,Increasing,Premium
7047,2024-01-16,83,19,26.42,Yes,Festival,Economic Indicator,Stable,Regular
4820,2024-02-05,44,468,17.77,Yes,None,Competitor Pricing,Decreasing,Budget
6010,2024-02-18,42,105,87.72,Yes,Festival,Weather,Decreasing,Premium
9128,2024-08-20,66,441,53.63,Yes,Holiday,Weather,Decreasing,Regular
2594,2024-05-04,32,464,98.7,Yes,Festival,Weather,Increasing,Budget
9530,2024-10-25,27,457,20.01,No,Holiday,Weather,Increasing,Premium
5503,2024-12-05,10,305,13.11,Yes,Holiday,None,Decreasing,Premium
6840,2024-08-10,5,36,22.78,No,None,None,Stable,Regular
2143,2024-03-28,71,84,32.83,No,None,Economic Indicator,Decreasing,Premium
6561,2024-07-09,79,244,40.15,No,None,Competitor Pricing,Increasing,Regular
7394,2024-03-19,52,184,92.85,Yes,Festival,Economic Indicator,Stable,Budget
9255,2024-02-21,61,346,77.84,Yes,Festival,Competitor Pricing,Decreasing,Budget
9513,2024-05-13,39,191,33.06,Yes,Holiday,None,Increasing,Regular
2679,2024-02-09,12,469,66.47,No,Festival,Competitor Pricing,Increasing,Regular
2799,2024-05-05,80,416,6.7,Yes,Festival,None,Decreasing,Premium
1177,2024-07-13,20,369,73.63,Yes,None,Weather,Stable,Budget
4253,2024-04-07,40,321,68.34,No,None,Weather,Stable,Regular
3538,2024-10-29,29,462,48.69,No,Festival,None,Decreasing,Budget
8198,2024-02-16,75,101,81.95,No,None,Weather,Increasing,Budget
5822,2024-12-14,99,431,97.17,No,Festival,None,Decreasing,Premium
8313,2024-08-22,4,153,7.09,No,None,Economic Indicator,Stable,Budget
6211,2024-08-28,75,123,93.59,Yes,None,Economic Indicator,Increasing,Premium
6878,2024-05-05,59,151,71.75,No,None,Weather,Increasing,Premium
8667,2024-03-30,44,1,20.15,No,None,Weather,Decreasing,Budget
9780,2024-01-28,13,392,78.18,No,Holiday,Economic Indicator,Stable,Premium
8688,2024-12-22,52,376,5.21,No,Holiday,Competitor Pricing,Increasing,Budget
6219,2024-05-09,31,123,47.73,No,None,Weather,Decreasing,Regular
3707,2024-03-10,94,489,27.15,No,Festival,Competitor Pricing,Decreasing,Regular
9972,2024-08-07,66,234,56.29,No,None,Economic Indicator,Decreasing,Premium
7255,2024-02-22,34,241,42.08,Yes,None,None,Increasing,Premium
3051,2024-02-14,65,109,34.63,No,Festival,None,Increasing,Budget
7506,2024-09-08,80,82,81.51,No,Festival,Weather,Decreasing,Budget
3438,2024-01-01,85,47,56.66,No,None,Economic Indicator,Stable,Premium
2966,2024-08-01,7,77,41.27,Yes,Festival,Competitor Pricing,Increasing,Regular
3732,2024-09-26,90,60,19.28,Yes,Holiday,None,Increasing,Budget
3548,2024-07-23,32,239,38.57,No,Holiday,Competitor Pricing,Decreasing,Regular
6933,2024-08-17,51,196,40.99,No,Holiday,Weather,Stable,Regular
9764,2024-11-13,54,308,82.39,No,Holiday,Competitor Pricing,Decreasing,Regular
4525,2024-08-18,20,262,61.16,No,Festival,Weather,Increasing,Budget
1092,2024-03-25,72,272,84.45,No,None,Economic Indicator,Stable,Premium
3643,2024-03-22,64,372,88.94,Yes,Holiday,Weather,Decreasing,Premium
1056,2024-12-16,80,242,11.13,No,None,Competitor Pricing,Stable,Regular
9445,2024-02-03,70,128,47.11,No,None,Competitor Pricing,Stable,Premium
4146,2024-11-13,25,237,46.37,No,None,Competitor Pricing,Stable,Premium
2931,2024-05-31,96,300,89.82,No,Festival,Economic Indicator,Stable,Budget
2338,2024-02-20,46,46,29.6,No,None,Weather,Increasing,Premium
7327,2024-04-12,95,119,63.05,Yes,Holiday,Weather,Decreasing,Regular
1306,2024-01-27,95,18,74.99,Yes,None,Economic Indicator,Stable,Budget
2778,2024-06-03,60,137,42.1,Yes,Festival,None,Stable,Regular
1340,2024-10-12,46,93,24.77,No,Festival,Weather,Stable,Budget
7559,2024-08-23,55,409,8.08,Yes,Festival,Competitor Pricing,Decreasing,Budget
5700,2024-08-09,55,92,47.84,Yes,None,Weather,Increasing,Premium
8162,2024-11-16,38,86,9.46,Yes,Holiday,Weather,Stable,Budget
9693,2024-05-13,92,205,32.52,Yes,None,Weather,Stable,Budget
1122,2024-09-17,36,43,98.68,Yes,Holiday,Economic Indicator,Stable,Budget
2287,2024-08-04,65,458,79.76,Yes,None,Economic Indicator,Increasing,Premium
6432,2024-07-11,65,5,85.55,Yes,Festival,Economic Indicator,Decreasing,Budget
2626,2024-07-23,61,195,42.96,No,Holiday,Competitor Pricing,Stable,Premium
4521,2024-04-15,78,119,94.18,No,None,None,Increasing,Regular
6351,2024-09-18,19,96,6.77,Yes,Holiday,Economic Indicator,Stable,Budget
4963,2024-10-23,96,172,5.53,No,None,Economic Indicator,Increasing,Premium
4695,2024-09-10,29,296,49.29,No,None,Competitor Pricing,Stable,Premium
6479,2024-01-07,42,278,48.36,Yes,Festival,Competitor Pricing,Decreasing,Premium
1455,2024-02-07,70,225,58.16,Yes,Holiday,Weather,Stable,Budget
4468,2024-07-08,28,263,71.97,Yes,Holiday,Economic Indicator,Stable,Regular
8899,2024-12-07,98,283,84.49,Yes,Festival,Competitor Pricing,Stable,Premium
7086,2024-11-06,70,105,22.42,Yes,None,Weather,Stable,Premium
3500,2024-08-10,87,487,63.59,No,Festival,Competitor Pricing,Decreasing,Premium
4792,2024-07-05,48,278,23.89,Yes,None,Weather,Increasing,Budget
8900,2024-02-16,41,188,98.83,Yes,None,None,Decreasing,Regular
4987,2024-03-07,56,217,15.08,Yes,Holiday,Economic Indicator,Increasing,Budget
8473,2024-05-19,68,152,97.03,Yes,None,Weather,Stable,Regular
2007,2024-08-12,3,62,20.26,Yes,None,Economic Indicator,Decreasing,Budget
6008,2024-01-22,50,256,58.15,Yes,None,Weather,Increasing,Budget
3216,2024-02-25,16,397,14.14,No,Holiday,Economic Indicator,Stable,Premium
6519,2024-10-18,82,129,5.65,No,Festival,Economic Indicator,Increasing,Regular
1199,2024-04-02,29,177,10.18,No,Holiday,Economic Indicator,Stable,Premium
